,epoch,train_loss,val_loss,val_accuracy,experiment_name,batch_size,dropout,base_learning_rate,warmup_iter,main_sched_epochs_kick_in,n_epochs,weight_decay,transform_stack_name,experiment_type,elapsed_time_sec,test_accuracy,test_precision,test_recall,test_f1
125,35,1.4628154368236148,0.8856561307249398,84.29661941112323,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
126,36,1.4061020509950046,0.851946195651745,84.29661941112323,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
127,37,1.3912334072178807,0.846218598300013,84.6237731733915,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
128,38,1.3866623681167076,0.8040426661228312,85.05997818974919,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
129,39,1.3597010045216,0.7920569900808663,85.1145038167939,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
130,40,1.342504269090192,0.7725645406492825,85.38713195201744,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
131,41,1.3096212621392875,0.7591641915255579,85.27808069792803,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
132,42,1.3247656863311241,0.7351584989449074,85.55070883315157,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
133,43,1.3076892844561874,0.7218319444820799,85.659760087241,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
134,44,1.273349326232384,0.7086490104938376,85.87786259541986,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
135,45,1.2796502956028641,0.693156727429094,85.87786259541986,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
136,46,1.2523157534928158,0.6839643912068729,85.16902944383861,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
137,47,1.2381969197043057,0.6743544340133667,85.60523446019629,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
138,48,1.247492225005709,0.6579370570593867,85.44165757906215,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
139,49,1.2177940863987495,0.6512342958614744,85.71428571428571,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
140,50,1.1961101797120324,0.6458272358466839,85.87786259541986,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
141,51,1.2012839738664955,0.6326384256625998,85.71428571428571,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
142,52,1.158751563779239,0.6215980176267952,86.20501635768811,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
143,53,1.1795698681782032,0.6078346967697144,86.1504907306434,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
144,54,1.1693446523156659,0.614299358992741,85.98691384950928,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
145,55,1.155011303465942,0.6003702539822151,85.82333696837514,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
146,56,1.184070802968124,0.5980397092884985,86.20501635768811,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
147,57,1.1508395014138058,0.5889505908407014,85.93238822246457,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
148,58,1.154132558354016,0.580644233473416,86.04143947655399,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
149,59,1.1204656979133343,0.5790902335068275,86.25954198473282,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
150,60,1.111708466348977,0.562841595246874,86.31406761177753,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
151,61,1.099739453915892,0.5641628072179597,86.36859323882224,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
152,62,1.1118988230310638,0.5555365517221648,86.1504907306434,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
153,63,1.0708725945702915,0.5574595619892252,86.36859323882224,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
154,64,1.0984686407549629,0.5454326950270554,86.80479825517993,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
155,65,1.0873499697652356,0.5449180407770748,86.69574700109052,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
156,66,1.081163103210515,0.534997845518178,86.64122137404581,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
157,67,1.0798121906560043,0.5335388604936928,86.25954198473282,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
158,68,1.0767011878819301,0.5327140730002831,86.53217011995638,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
159,69,1.0458909057337662,0.528834218608922,86.31406761177753,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
160,70,1.0375338196754456,0.5213199031764063,86.85932388222464,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
161,71,1.0737277834579861,0.5174282511760449,86.80479825517993,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
162,72,1.0594352370706097,0.5213588712544277,86.42311886586695,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
163,73,1.0366810796589687,0.5080831009766151,86.91384950926935,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
164,74,1.0149793573494614,0.5072338766065138,86.80479825517993,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
165,75,1.0410438817122887,0.5105514916880377,86.75027262813522,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
166,76,1.0272146689480748,0.5059824000144827,86.85932388222464,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
167,77,1.0400221656108726,0.5003444644911536,86.85932388222464,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
168,78,1.020115130934222,0.49536034259302864,86.96837513631407,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
169,79,0.9999276903168909,0.49397901317168924,86.69574700109052,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
170,80,1.011880419377623,0.4935243448306774,87.07742639040349,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
171,81,1.02980199147915,0.4913260895630409,86.69574700109052,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
172,82,0.9943572981604214,0.4832196472019985,87.40458015267176,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
173,83,1.0189151825575993,0.48311326935373505,87.29552889858233,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
174,84,0.9806422447336132,0.4790254934080716,86.85932388222464,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
175,85,0.999531409863768,0.48106412435400076,87.40458015267176,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
176,86,1.0081898025397598,0.4796001284286894,86.91384950926935,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
177,87,0.9658407887508129,0.4739455549881376,87.29552889858233,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
178,88,1.0001269691977008,0.4687336703826641,87.35005452562704,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
179,89,0.9853847550934759,0.4702270133741971,87.40458015267176,better_model,64,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,242.17839789390564,0.886240520043337,0.8892055153846741,0.886240541934967,0.8862209320068359
180,0,3.861000676777052,3.8544740183600066,2.0719738276990185,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
181,1,3.785351237006809,3.730063491854174,3.271537622682661,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
182,2,3.6814288968625277,3.5986955165863037,5.288985823336969,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
183,3,3.5740627102229907,3.4485086819221236,8.396946564885496,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
184,4,3.4799373916957688,3.272524221190091,13.195201744820064,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
185,5,3.3148804664611817,3.0744139161603203,22.137404580152673,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
186,6,3.166480545375658,2.8594167520259988,32.60632497273719,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
187,7,3.0260588791059413,2.635891075791984,43.23882224645583,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
188,8,2.863528193598208,2.4187774699309776,53.271537622682665,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
189,9,2.6835403670435367,2.199101848848935,60.63249727371864,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
190,10,2.5340713646100914,1.991948010592625,66.8484187568157,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
191,11,2.3844668212144273,1.8008377223179257,71.8647764449291,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
192,12,2.238668553725533,1.6371953898462757,74.53653217011995,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
193,13,2.076660522170689,1.477674599351554,77.42639040348965,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
194,14,1.9754854171172431,1.3656072986537013,79.2257360959651,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
195,15,1.8981593619222226,1.258226723506533,80.86150490730644,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
196,16,1.7860477219457211,1.1756423999523293,81.6248636859324,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
197,17,1.7261967669362608,1.0837010052697411,82.49727371864776,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
198,18,1.658266636599665,1.0234424965134983,82.6608505997819,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
199,19,1.6081346781357475,0.9780692304002827,82.93347873500545,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
200,20,1.5455015172129092,0.9367323733609298,83.91494002181025,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
201,21,1.5234160672063413,0.8904549654187828,84.35114503816794,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
202,22,1.4923723096432893,0.8386035818478157,83.96946564885496,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
203,23,1.4400482778963835,0.8174550656614632,84.24209378407852,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
204,24,1.4174385526905888,0.7802559805327448,84.95092693565977,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
205,25,1.350128836217134,0.7560789698156817,85.00545256270448,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
206,26,1.3531920137612716,0.7249670557934662,85.38713195201744,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
207,27,1.3624740268873132,0.7129708770020254,85.93238822246457,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
208,28,1.3002694363179415,0.6861650244943027,86.04143947655399,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
209,29,1.3103580277899036,0.6680117912333587,85.93238822246457,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
210,30,1.2566854051921679,0.6503126631523001,85.98691384950928,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
211,31,1.2656458362289098,0.6422590464353561,86.42311886586695,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
212,32,1.2286494021830352,0.6155994513939167,86.58669574700109,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
213,33,1.2204080913377844,0.6138855624815514,86.25954198473282,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
214,34,1.2075027963389522,0.6080682678469296,86.53217011995638,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
215,35,1.205444894666257,0.5912594050168991,86.75027262813522,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
216,36,1.1713004537250684,0.5847603843129915,86.31406761177753,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
217,37,1.1779014416362927,0.5699113556023302,86.36859323882224,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
218,38,1.1775285098863684,0.5721316435213747,86.1504907306434,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
219,39,1.130988665767338,0.5691199354056654,86.58669574700109,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
220,40,1.125691715530727,0.557263355316787,86.42311886586695,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
221,41,1.15798252561818,0.5488835496121439,86.64122137404581,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
222,42,1.1178550642469656,0.5305991691762003,86.85932388222464,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
223,43,1.1068871995677119,0.5311192161050337,87.1319520174482,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
224,44,1.1110810891441676,0.5258939702963007,86.80479825517993,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
225,45,1.1030898254850636,0.5179378246438915,86.36859323882224,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
226,46,1.0804712539133818,0.5234971241704349,87.29552889858233,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
227,47,1.0673277429912402,0.5052043410210774,86.91384950926935,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
228,48,1.0455021412476249,0.5050910649628475,87.02290076335878,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
229,49,1.0668704991755278,0.5018829811235954,87.02290076335878,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
230,50,1.0785802975944851,0.49407100060890463,86.80479825517993,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
231,51,1.0499282054279162,0.49458636446245785,86.85932388222464,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
232,52,1.0500182068866233,0.49216430865485095,87.18647764449291,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
233,53,1.0704536038896313,0.483622694837636,87.56815703380589,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
234,54,1.0647380813308385,0.47484917758867656,86.96837513631407,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
235,55,1.063113067979398,0.4825562346598198,86.53217011995638,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
236,56,1.0210557621458303,0.4704247571784875,87.18647764449291,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
237,57,1.017123353999594,0.4733568137062007,86.91384950926935,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
238,58,1.0230875419533771,0.4676295757807534,87.07742639040349,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
239,59,1.0231541825377424,0.4623343749292966,87.67720828789531,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
240,60,1.0319933743580527,0.46072015320432597,87.6226826608506,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
241,61,1.0074170091877812,0.46946925824058466,86.96837513631407,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
242,62,1.002387753776882,0.4619906364843763,86.91384950926935,better_model_smaller_batches,32,0.2,0.0001,1500,30,90,0.001,trivial_augument_wide,resnet18,243.4578342437744,0.8856988082340195,0.8886690735816956,0.8856987953186035,0.8856592178344727
