,epoch,train_loss,val_loss,val_accuracy,model_size_mb,experiment_name,batch_size,n_dense_blocks,n_conv_each_block_0,n_conv_each_block_1,n_conv_each_block_2,growth_rate,dropout,base_learning_rate,warmup_iter,main_sched_epochs_kick_in,n_epochs,weight_decay,transform_stack_name,elapsed_time_sec,test_accuracy,test_precision,test_recall,test_f1,n_conv_each_block_3
801,81,1.094844785229913,2.4186387349819314,41.603053435114504,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
802,82,1.058664101978828,2.6655606565804315,40.239912758996724,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
803,83,1.0762269291384468,2.272747479636094,48.36423118865867,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
804,84,1.047292741208241,1.901553227983672,49.400218102508184,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
805,85,1.067852748879071,1.9804441312263752,50.981461286804794,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
806,86,1.0224761284630874,1.8952643912414024,51.30861504907307,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
807,87,1.015001121266135,2.0518419290411063,52.61723009814613,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
808,88,0.9426577461176905,1.3759321200436558,62.59541984732825,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
809,89,0.86223061947987,1.3462565849567283,62.92257360959651,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
810,90,0.8004605800941073,1.2926341665202175,64.99454743729552,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
811,91,0.7852881242488993,1.2659055179563061,65.32170119956379,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
812,92,0.7960269923867851,1.2598778153287953,65.81243184296619,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
813,93,0.7670262784793459,1.2536375954233367,65.70338058887677,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
814,94,0.7745534037721569,1.2316341667339719,66.46673936750273,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
815,95,0.753809662728474,1.2207946900663704,66.30316248636859,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
816,96,0.7244518846273422,1.2209151407767986,66.41221374045801,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
817,97,0.7316303802975292,1.2046343828069752,66.79389312977099,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
818,98,0.7023806494885477,1.2203054428100586,66.03053435114504,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
819,99,0.7083314333496422,1.2038067908122623,66.90294438386042,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
820,100,0.7400356212566639,1.206642074831601,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
821,101,0.7072645184294931,1.1898494506704396,66.41221374045801,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
822,102,0.6721679511769064,1.1994632133122147,66.73936750272628,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
823,103,0.6772989949275707,1.188924906582668,66.79389312977099,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
824,104,0.6831442749705808,1.1919878906217114,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
825,105,0.6557109510076458,1.1917422537145943,66.57579062159215,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
826,106,0.6689155327862707,1.2021594828572766,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
827,107,0.6357325793340288,1.1860737389531628,67.3391494002181,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
828,108,0.6820166778975519,1.1875471061673657,66.95747001090513,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
829,109,0.6510088464309429,1.177789217439191,66.79389312977099,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
830,110,0.6660087961575081,1.184639427168616,67.23009814612868,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
831,111,0.6630346893236555,1.1889277963802731,67.06652126499455,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
832,112,0.6586559435416912,1.189883813775819,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
833,113,0.6398851671095552,1.1827009402472397,66.52126499454744,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
834,114,0.6451062128461641,1.1665741410748711,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
835,115,0.6486851886428636,1.1819609383056904,66.73936750272628,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
836,116,0.6157058133133526,1.1857164707677117,66.57579062159215,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
837,117,0.5937947522977303,1.1886061060017552,66.3576881134133,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
838,118,0.6303709349755583,1.193609474034145,66.57579062159215,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
839,119,0.6432574715079933,1.1854685935480842,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
840,120,0.6202446273688612,1.177580685451113,66.46673936750273,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
841,121,0.6415041037674608,1.1959404205453807,66.95747001090513,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
842,122,0.633313380438706,1.1897422876851311,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
843,123,0.6201794928517835,1.1956842171734776,66.30316248636859,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
844,124,0.6227886928566571,1.1758761611478081,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
845,125,0.6686352316675515,1.1859643479873394,66.95747001090513,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
846,126,0.6282585191315618,1.1868245067267582,66.3576881134133,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
847,127,0.6190591572687544,1.1830337150343533,67.06652126499455,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
848,128,0.6541914564782175,1.167216249581041,66.68484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
849,129,0.6532764311494499,1.200435352736506,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
850,130,0.6345050817933576,1.1803638154062732,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
851,131,0.6061497060903187,1.177699479563483,67.23009814612868,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
852,132,0.6018311751299891,1.1858214222151657,66.46673936750273,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
853,133,0.6187404902844593,1.1928517099084526,66.08505997818975,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
854,134,0.6031928303940542,1.1925107363996834,66.46673936750273,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
855,135,0.6433351867157837,1.1866511476450954,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
856,136,0.5965827456836043,1.1872451058749496,66.73936750272628,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
857,137,0.6302200997697895,1.1798513202831662,66.90294438386042,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
858,138,0.6227654157013729,1.1713535621248443,67.17557251908397,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
859,139,0.6244329923185808,1.1984984669192085,67.17557251908397,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
860,140,0.6345915331922728,1.1799186283144458,66.41221374045801,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
861,141,0.6311268796180857,1.193219947403875,66.73936750272628,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
862,142,0.6354219137594618,1.1977365551323726,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
863,143,0.6211238323614515,1.1940005647725072,66.95747001090513,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
864,144,0.6275375084630375,1.1735942795358856,67.39367502726282,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
865,145,0.6099182418708143,1.1823567172576641,66.57579062159215,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
866,146,0.5885685404826855,1.1871372153019082,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
867,147,0.6292365804828447,1.2022921340218906,66.46673936750273,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
868,148,0.6267096091961039,1.203756361172117,66.24863685932388,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
869,149,0.6338198904333443,1.2021810802920112,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
870,150,0.621535542710074,1.1841581731007016,67.17557251908397,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
871,151,0.6006026586581921,1.1873387365505612,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
872,152,0.626722873284899,1.1806678196479534,66.79389312977099,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
873,153,0.6199467143621938,1.193375786830639,66.3576881134133,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
874,154,0.6407966053691404,1.1962502393229255,66.30316248636859,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
875,155,0.6265922075715559,1.1980229061225365,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
876,156,0.6215348790945678,1.1818505258395755,65.97600872410034,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
877,157,0.6226072599147928,1.1776045067556973,66.52126499454744,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
878,158,0.6124948371073295,1.1771687474744073,66.90294438386042,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
879,159,0.6289493277155119,1.1837873171115745,66.24863685932388,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
880,160,0.6354921270033409,1.1810892306525131,66.90294438386042,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
881,161,0.6306094506691242,1.1908535875123123,66.73936750272628,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
882,162,0.6121701582752425,1.1872142861629356,66.79389312977099,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
883,163,0.6296057716525835,1.1899375751100738,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
884,164,0.622871380427788,1.1831890817346244,66.3576881134133,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
885,165,0.6294352669140388,1.175904730270649,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
886,166,0.6082472575121912,1.1804196505710995,66.3576881134133,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
887,167,0.6108102844706897,1.1848956284851864,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
888,168,0.6693234628644483,1.1888014057586933,66.63031624863686,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
889,169,0.6143932373359285,1.1851992956523238,66.52126499454744,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
890,170,0.6099471069615463,1.189853378410997,66.41221374045801,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
891,171,0.6226841632662148,1.1970529946787605,66.52126499454744,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
892,172,0.6389950847831266,1.209360961256356,66.3576881134133,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
893,173,0.6377149774082775,1.1889781602497758,66.30316248636859,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
894,174,0.6293059078783825,1.1798006070071254,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
895,175,0.6082619017568128,1.2061101732582882,66.8484187568157,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
896,176,0.6220705216300899,1.184175076155827,66.13958560523446,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
897,177,0.6181057922799011,1.1800117965402275,67.3391494002181,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
898,178,0.6457382435428685,1.1714307151991745,66.41221374045801,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
899,179,0.6126118466771883,1.1859588869686783,66.73936750272628,8.72,light_data_aug,64,3,6,16,14,24,0.2,0.001,7500,70,180,0.001,same_as_default_but_lighter,1718.7968487739563,0.6939328277356447,0.701453447341919,0.693932831287384,0.6920081973075867,
900,0,3.6230852727232308,3.5225439153868576,7.033805888767721,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
901,1,3.524917450444452,3.490423687573137,7.57906215921483,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
902,2,3.474537228715831,3.4657905101776123,7.360959651035986,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
903,3,3.439600763649776,3.390098242924131,8.342420937840785,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
904,4,3.3943879809872857,3.3803829735723037,8.287895310796074,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
905,5,3.3458861811407683,3.287829908831366,11.286804798255181,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
906,6,3.289168958006234,3.1908312994858314,13.358778625954198,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
907,7,3.2676201359979036,3.291006302011424,12.322791712104689,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
908,8,3.1832490830585876,3.09703149466679,14.285714285714285,21.14,capacity_increase_blocks_growth,64,4,6,12,16,32,0.2,0.001,7500,70,180,0.001,default,1771.3515892028809,0.7508125677139762,0.7553548812866211,0.7508125901222229,0.7499427199363708,14.0
